_id,date,person,website,flat_link,profile_type,delta,delta_bin,duplicate,count,first,stage
ObjectID(584ffd9651d6dae7b8b8685b),2016-09-15T07:59:59.000Z,"danielbuschle2@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90245804","normal",5.02,5,true,,,1
ObjectID(584ffd9651d6dae7b8b8685d),2016-09-15T07:50:33.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2B5YX4C","normal",5.98,5,true,,,1
ObjectID(584ffd9751d6dae7b8b8685f),2016-09-15T08:00:32.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2B5YX4C","normal",4.67,0,true,,,1
ObjectID(584ffd9751d6dae7b8b86861),2016-09-15T07:55:14.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2BAUS4C","normal",4.98,0,true,,,1
ObjectID(584ffd9851d6dae7b8b86863),2016-09-15T08:00:43.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2B2XX4C","normal",4.85,0,true,,,1
ObjectID(584ffd9851d6dae7b8b86865),2016-09-15T07:50:15.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2BAUS4C","normal",6.63,5,true,,,1
ObjectID(584ffd9951d6dae7b8b86867),2016-09-15T07:49:35.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2BLDS4C","normal",7.73,5,true,,,1
ObjectID(584ffd9a51d6dae7b8b86869),2016-09-15T07:45:13.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2B2XX4C","normal",35.3,35,false,4,,1
ObjectID(584ffd9a51d6dae7b8b8686b),2016-09-14T16:18:45.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2B8WH4C","normal",4.67,0,true,,,1
ObjectID(584ffd9b51d6dae7b8b8686d),2016-09-14T16:14:05.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2B8WH4C","normal",6.28,5,true,,,1
ObjectID(584ffd9b51d6dae7b8b8686f),2016-09-15T07:50:52.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2B2XX4C","normal",5.65,5,true,,,1
ObjectID(584ffd9c51d6dae7b8b86873),2016-09-14T16:18:42.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2BJGJ4C","normal",4.63,0,true,,,1
ObjectID(584ffd9d51d6dae7b8b86875),2016-09-15T07:49:47.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2BQTU4C","normal",7.2,5,true,,,1
ObjectID(584ffd9d51d6dae7b8b86877),2016-09-15T06:46:14.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/29RRK4H","normal",5.55,5,true,,,1
ObjectID(584ffd9e51d6dae7b8b86879),2016-09-15T07:41:51.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2BLDS4C","normal",35.15,35,false,4,,1
ObjectID(584ffd9e51d6dae7b8b8687b),2016-09-15T07:59:54.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2BLDS4C","normal",4.98,0,true,,,1
ObjectID(584ffd9f51d6dae7b8b8687f),2016-09-15T06:33:10.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/29RRK4H","normal",,,false,4,,1
ObjectID(584ffd9f51d6dae7b8b86881),2016-09-15T07:55:52.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2B5YX4C","normal",5.32,5,true,,,1
ObjectID(584ffda051d6dae7b8b86883),2016-09-14T16:13:28.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2BFQN4C","normal",8.119999999999999,5,true,,,1
ObjectID(584ffda051d6dae7b8b86885),2016-09-15T06:40:17.000Z,"danielbuschle2@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90256787","normal",8.77,5,true,,,1
ObjectID(584ffda051d6dae7b8b86887),2016-09-15T08:00:13.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2BAUS4C","normal",4.98,0,true,,,1
ObjectID(584ffda151d6dae7b8b86889),2016-09-14T16:13:29.000Z,"danielbuschle2@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90244912","normal",8.5,5,true,,,1
ObjectID(584ffda151d6dae7b8b8688b),2016-09-14T16:05:21.000Z,"danielbuschle2@gmail.com","immobilienscout","www.immobilienscout24.de/expose/77579880","normal",,,false,4,,1
ObjectID(584ffda251d6dae7b8b8688d),2016-09-15T07:55:52.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2B2XX4C","normal",5,5,true,,,1
ObjectID(584ffda251d6dae7b8b8688f),2016-09-15T06:40:17.000Z,"danielbuschle2@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90254127","normal",8.43,5,true,,,1
ObjectID(584ffda251d6dae7b8b86891),2016-09-15T06:45:59.000Z,"danielbuschle2@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90256787","normal",5.7,5,true,,,1
ObjectID(584ffda351d6dae7b8b86893),2016-09-15T07:54:54.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2BQTU4C","normal",5.12,5,true,,,1
ObjectID(584ffda351d6dae7b8b86895),2016-09-15T06:51:24.000Z,"danielbuschle2@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90256787","normal",5.42,5,true,,,1
ObjectID(584ffda451d6dae7b8b86897),2016-09-14T16:18:24.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2BFQN4C","normal",4.93,0,true,,,1
ObjectID(584ffda451d6dae7b8b86899),2016-09-15T07:54:58.000Z,"danielbuschle2@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90245804","normal",5.28,5,true,,,1
ObjectID(584ffda551d6dae7b8b8689b),2016-09-15T07:54:55.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2X4QT3W","normal",5.35,5,true,,,1
ObjectID(584ffda551d6dae7b8b8689d),2016-09-15T06:31:51.000Z,"danielbuschle2@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90254127","normal",,,false,4,,1
ObjectID(584ffda651d6dae7b8b868a1),2016-09-15T07:59:55.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2BQTU4C","normal",5.02,5,true,,,1
ObjectID(584ffda651d6dae7b8b868a3),2016-09-14T16:23:17.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2BPLP4C","normal",4.52,0,true,,,1
ObjectID(584ffda751d6dae7b8b868a5),2016-09-13T16:28:40.000Z,"danielbuschle2@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90221404","normal",3.82,0,true,,,1
ObjectID(584ffda751d6dae7b8b868a7),2016-09-14T16:06:04.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2B7E44C","normal",,,false,4,,1
ObjectID(584ffda851d6dae7b8b868a9),2016-09-13T16:46:23.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2BLP54C","normal",25.7,25,false,4,,1
ObjectID(584ffda851d6dae7b8b868ab),2016-09-14T16:14:07.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2BPLP4C","normal",6.1,5,true,,,1
ObjectID(584ffda951d6dae7b8b868ad),2016-09-14T16:13:30.000Z,"danielbuschle2@gmail.com","immobilienscout","www.immobilienscout24.de/expose/77579880","normal",8.15,5,true,,,1
ObjectID(584ffda951d6dae7b8b868af),2016-09-14T16:23:15.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2B8WH4C","normal",4.5,0,true,,,1
ObjectID(584ffdaa51d6dae7b8b868b5),2016-09-15T06:40:41.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/29RRK4H","normal",7.52,5,true,,,1
ObjectID(584ffdab51d6dae7b8b868b7),2016-09-14T16:18:27.000Z,"danielbuschle2@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90244912","normal",4.97,0,true,,,1
ObjectID(584ffdac51d6dae7b8b868bb),2016-09-15T06:51:25.000Z,"danielbuschle2@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90254127","normal",5.42,5,true,,,1
ObjectID(584ffdac51d6dae7b8b868bd),2016-09-13T16:51:09.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2BLP54C","normal",4.77,0,true,,,1
ObjectID(584ffdad51d6dae7b8b868c1),2016-09-14T16:23:00.000Z,"danielbuschle2@gmail.com","immobilienscout","www.immobilienscout24.de/expose/77579880","normal",4.52,0,true,,,1
ObjectID(584ffdad51d6dae7b8b868c3),2016-09-14T16:18:29.000Z,"danielbuschle2@gmail.com","immobilienscout","www.immobilienscout24.de/expose/77579880","normal",4.98,0,true,,,1
ObjectID(584ffdae51d6dae7b8b868c5),2016-09-14T16:18:23.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2B7E44C","normal",4.72,0,true,,,1
ObjectID(584ffdae51d6dae7b8b868c7),2016-09-14T16:23:12.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2BJGJ4C","normal",4.5,0,true,,,1
ObjectID(584ffdaf51d6dae7b8b868c9),2016-09-14T16:22:55.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2B7E44C","normal",4.53,0,true,,,1
ObjectID(584ffdaf51d6dae7b8b868cb),2016-09-14T16:07:48.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2B8WH4C","normal",,,false,4,,1
ObjectID(584ffdb051d6dae7b8b868cd),2016-09-14T16:18:46.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2BPLP4C","normal",4.65,0,true,,,1
ObjectID(584ffdb151d6dae7b8b868d1),2016-09-14T16:56:43.000Z,"danielbuschle2@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90238004","normal",5.1,5,true,,,1
ObjectID(584ffdb251d6dae7b8b868d5),2016-09-14T16:51:37.000Z,"danielbuschle2@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90238004","normal",5.1,5,true,,,1
ObjectID(584ffdb251d6dae7b8b868d7),2016-09-14T16:08:01.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2BPLP4C","normal",,,false,4,,1
ObjectID(584ffdb351d6dae7b8b868d9),2016-09-14T16:14:04.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2BJGJ4C","normal",6.55,5,true,,,1
ObjectID(584ffdb451d6dae7b8b868db),2016-09-14T16:22:53.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2BFQN4C","normal",4.48,0,true,,,1
ObjectID(584ffdb451d6dae7b8b868dd),2016-09-14T16:38:34.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2BMZH4C","normal",32.65,30,false,4,,1
ObjectID(584ffdb451d6dae7b8b868df),2016-09-14T16:13:40.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2B7E44C","normal",7.6,5,true,,,1
ObjectID(584ffdb551d6dae7b8b868e3),2016-09-14T16:22:58.000Z,"danielbuschle2@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90244912","normal",4.52,0,true,,,1
ObjectID(584ffdb551d6dae7b8b868e5),2016-09-14T16:46:26.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2BMZH4C","normal",7.87,5,true,,,1
ObjectID(584ffdb651d6dae7b8b868e7),2016-09-14T16:46:31.000Z,"danielbuschle2@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90238004","normal",7.2,5,true,,,1
ObjectID(584ffdb651d6dae7b8b868e9),2016-09-14T16:39:19.000Z,"danielbuschle2@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90238004","normal",32.88,30,false,4,,1
ObjectID(584ffdb751d6dae7b8b868eb),2016-09-14T16:51:33.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2BMZH4C","normal",5.12,5,true,,,1
ObjectID(584ffdb751d6dae7b8b868ed),2016-09-14T16:51:51.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2B4HN4C","normal",5.07,5,true,,,1
ObjectID(584ffdb851d6dae7b8b868ef),2016-09-14T16:39:32.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2B4HN4C","normal",32.58,30,false,4,,1
ObjectID(584ffdb851d6dae7b8b868f1),2016-09-14T16:46:47.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2B4HN4C","normal",7.25,5,true,,,1
ObjectID(584ffdb951d6dae7b8b868f3),2016-09-14T16:56:54.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2B4HN4C","normal",5.05,5,true,,,1
ObjectID(584ffdb951d6dae7b8b868f5),2016-09-14T16:56:38.000Z,"danielbuschle2@gmail.com","immowelt","www.immowelt.de/expose/2BMZH4C","normal",5.08,5,true,,,1
ObjectID(584ffdb951d6dae7b8b868f7),2016-09-13T16:20:46.000Z,"danielbuschle2@gmail.com","immobilienscout","www.immobilienscout24.de/expose/90221404","normal",,,false,4,,1
ObjectID(5850016051d6daea9af57c2c),2016-10-13T06:33:05.000Z,"ismailbhamed@gmail.com","immowelt","www.immowelt.de/expose/2BPHJ4P","normal",,,false,1,,4
ObjectID(58516b8c51d6da2d06e360b9),2016-07-18T16:06:50.000Z,"stephanbraun19@gmail.com","immobilienscout","www.immobilienscout24.de/expose/89356393","normal",,,false,1,,4
